0.999992296,0,1.000030953,9.24E-06,1.000003553,5.47E-07,1.000024601,-2.51E-08,1.000024608,-3.07E-08,1.000024617,-3.42E-08,1.000020847,-2.50E-05,1.00002733,-2.42E-05,1.000033371,-2.17E-05,1.000038559,-1.77E-05,1.00004254,-1.25E-05,1.000045042,-6.48E-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.100006965,0,1.100033911,5.85E-06,1.100005042,-1.57E-06,1.100020958,-1.03E-05,1.100023966,-1.26E-05,1.10002747,-1.40E-05,1.100016437,-2.99E-05,1.100024171,-2.89E-05,1.100031378,-2.59E-05,1.100037567,-2.11E-05,1.100042316,-1.49E-05,1.100045301,-7.73E-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.20001333,0,1.200028428,1.69E-06,1.200004012,-4.47E-06,1.200012608,-1.60E-05,1.200017306,-1.96E-05,1.200022776,-2.19E-05,1.200006223,-2.59E-05,1.200012921,-2.50E-05,1.200019162,-2.24E-05,1.200024522,-1.83E-05,1.200028635,-1.29E-05,1.20003122,-6.70E-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.300010482,0,1.300018717,-1.08E-06,1.300001069,-6.75E-06,1.300003882,-1.52E-05,1.300008346,-1.87E-05,1.300013544,-2.08E-05,1.299995425,-1.59E-05,1.299999552,-1.54E-05,1.300003398,-1.38E-05,1.3000067,-1.13E-05,1.300009234,-7.97E-06,1.300010827,-4.13E-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.400002471,0,1.400010093,-1.41E-06,1.399997499,-7.50E-06,1.399998347,-9.47E-06,1.400001121,-1.16E-05,1.400004351,-1.29E-05,1.399988611,-5.31E-06,1.399989987,-5.13E-06,1.399991268,-4.60E-06,1.399992369,-3.76E-06,1.399993213,-2.66E-06,1.399993744,-1.38E-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.499994905,0,1.500006102,3.22E-07,1.499994604,-6.56E-06,1.499997369,-2.37E-06,1.499998063,-2.90E-06,1.499998871,-3.24E-06,1.499987773,1.44E-06,1.499987401,1.39E-06,1.499987054,1.25E-06,1.499986756,1.02E-06,1.499986528,7.19E-07,1.499986384,3.72E-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.599991824,0,1.600007335,2.82E-06,1.599993201,-4.48E-06,1.600000059,2.52E-06,1.599999322,3.08E-06,1.599998463,3.44E-06,1.599992011,2.31E-06,1.599991414,2.23E-06,1.599990858,2.00E-06,1.59999038,1.63E-06,1.599990013,1.15E-06,1.599989782,5.97E-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.699994243,0,1.700011923,4.72E-06,1.699993431,-2.10E-06,1.700004206,3.31E-06,1.700003235,4.06E-06,1.700002105,4.53E-06,1.699998525,-1.82E-06,1.699998995,-1.76E-06,1.699999433,-1.57E-06,1.699999809,-1.28E-06,1.700000098,-9.09E-07,1.70000028,-4.70E-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.800000473,0,1.800016963,5.14E-06,1.799994852,-2.52E-07,1.800007496,2.55E-07,1.800007421,3.12E-07,1.800007334,3.48E-07,1.800004135,-8.14E-06,1.800006243,-7.87E-06,1.800008207,-7.05E-06,1.800009894,-5.76E-06,1.800011188,-4.07E-06,1.800012002,-2.11E-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.90000753,0,1.900019976,4.03E-06,1.899996718,5.67E-07,1.900008451,-4.86E-06,1.900009875,-5.95E-06,1.900011532,-6.64E-06,1.900006603,-1.35E-05,1.900010098,-1.30E-05,1.900013356,-1.17E-05,1.900016153,-9.55E-06,1.9000183,-6.75E-06,1.900019649,-3.50E-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.000012676,0,2.000019801,1.96E-06,1.999998296,3.04E-07,2.0000068,-9.71E-06,2.000009644,-1.19E-05,2.000012957,-1.33E-05,2.000005281,-1.57E-05,2.000009338,-1.51E-05,2.000013118,-1.36E-05,2.000016364,-1.11E-05,2.000018855,-7.84E-06,2.000020421,-4.06E-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.100014457,0,2.100016734,-2.08E-07,2.099999098,-7.28E-07,2.100003301,-1.25E-05,2.100006956,-1.53E-05,2.100011211,-1.70E-05,2.100001034,-1.40E-05,2.100004659,-1.35E-05,2.100008038,-1.21E-05,2.100010939,-9.90E-06,2.100013165,-7.00E-06,2.100014564,-3.63E-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.20001296,0,2.200012083,-1.73E-06,2.199998988,-2.01E-06,2.199999247,-1.24E-05,2.200002879,-1.52E-05,2.200007107,-1.69E-05,2.199995632,-9.38E-06,2.199998059,-9.06E-06,2.200000321,-8.12E-06,2.200002264,-6.63E-06,2.200003754,-4.69E-06,2.200004691,-2.43E-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.300009427,0,2.30000747,-2.20E-06,2.299998148,-3.04E-06,2.299995896,-9.86E-06,2.299998784,-1.21E-05,2.300002148,-1.35E-05,2.299990967,-3.57E-06,2.29999189,-3.44E-06,2.29999275,-3.09E-06,2.299993489,-2.52E-06,2.299994056,-1.78E-06,2.299994412,-9.23E-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.400005548,0,2.40000419,-1.68E-06,2.399996957,-3.47E-06,2.399994057,-6.03E-06,2.399995824,-7.39E-06,2.399997881,-8.24E-06,2.399988399,1.53E-06,2.399988002,1.48E-06,2.399987633,1.33E-06,2.399987316,1.08E-06,2.399987073,7.65E-07,2.39998692,3.96E-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.500002778,0,2.500002847,-5.19E-07,2.499995841,-3.18E-06,2.499993924,-2.31E-06,2.4999946,-2.83E-06,2.499995387,-3.15E-06,2.49998841,4.55E-06,2.499987233,4.39E-06,2.499986136,3.94E-06,2.499985194,3.22E-06,2.499984472,2.27E-06,2.499984017,1.18E-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.600001897,0,2.600003308,7.50E-07,2.599995137,-2.30E-06,2.599995138,1.83E-07,2.599995084,2.24E-07,2.599995022,2.49E-07,2.599990618,4.99E-06,2.599989326,4.82E-06,2.599988121,4.32E-06,2.599987087,3.53E-06,2.599986293,2.50E-06,2.599985795,1.29E-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.700002904,0,2.700004901,1.67E-06,2.699995013,-1.10E-06,2.699997012,8.91E-07,2.699996751,1.09E-06,2.699996447,1.22E-06,2.699994051,3.25E-06,2.69999321,3.14E-06,2.699992427,2.81E-06,2.699991754,2.30E-06,2.699991238,1.62E-06,2.699990914,8.41E-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.800005186,0,2.800006739,1.96E-06,2.799995459,9.78E-08,2.799998805,-8.86E-08,2.79999883,-1.09E-07,2.799998861,-1.21E-07,2.79999754,2.79E-07,2.799997467,2.69E-07,2.7999974,2.41E-07,2.799997343,1.97E-07,2.799997298,1.39E-07,2.79999727,7.21E-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.90000784,0,2.900008036,1.60E-06,2.899996316,1.01E-06,2.899999942,-2.17E-06,2.900000576,-2.65E-06,2.900001315,-2.96E-06,2.900000094,-2.75E-06,2.900000806,-2.66E-06,2.90000147,-2.38E-06,2.900002039,-1.94E-06,2.900002476,-1.38E-06,2.900002751,-7.12E-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.000010007,0,3.000008318,7.54E-07,2.999997351,1.47E-06,3.000000149,-4.52E-06,3.000001474,-5.54E-06,3.000003017,-6.18E-06,3.000001152,-4.85E-06,3.000002408,-4.69E-06,3.000003578,-4.20E-06,3.000004584,-3.43E-06,3.000005355,-2.43E-06,3.00000584,-1.26E-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.100011112,0,3.100007495,-2.93E-07,3.099998323,1.47E-06,3.099999467,-6.39E-06,3.100001339,-7.83E-06,3.100003519,-8.73E-06,3.100000654,-5.47E-06,3.100002069,-5.28E-06,3.100003388,-4.74E-06,3.100004521,-3.87E-06,3.10000539,-2.73E-06,3.100005936,-1.42E-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.20001098,0,3.200005809,-1.24E-06,3.199999053,1.08E-06,3.199998176,-7.26E-06,3.200000302,-8.89E-06,3.200002777,-9.91E-06,3.199998973,-4.54E-06,3.200000149,-4.39E-06,3.200001244,-3.93E-06,3.200002185,-3.21E-06,3.200002906,-2.27E-06,3.20000336,-1.18E-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.300009797,0,3.300003705,-1.85E-06,3.299999448,4.93E-07,3.29999668,-6.96E-06,3.299998719,-8.52E-06,3.300001092,-9.51E-06,3.29999674,-2.45E-06,3.299997374,-2.36E-06,3.299997964,-2.12E-06,3.299998471,-1.73E-06,3.299998859,-1.22E-06,3.299999104,-6.33E-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.400007997,0,3.400001666,-2.02E-06,3.399999512,-1.09E-07,3.399995374,-5.67E-06,3.399997035,-6.94E-06,3.399998969,-7.75E-06,3.399994634,1.83E-07,3.399994587,1.77E-07,3.399994543,1.59E-07,3.399994505,1.30E-07,3.399994476,9.17E-08,3.399994457,4.75E-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.500006091,0,3.500000087,-1.78E-06,3.499999324,-5.58E-07,3.499994546,-3.80E-06,3.499995658,-4.65E-06,3.499996952,-5.18E-06,3.499993203,2.67E-06,3.499992513,2.58E-06,3.499991869,2.31E-06,3.499991317,1.89E-06,3.499990893,1.33E-06,3.499990626,6.91E-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.600004527,0,3.599999185,-1.25E-06,3.599999009,-7.52E-07,3.599994327,-1.83E-06,3.599994863,-2.24E-06,3.599995486,-2.50E-06,3.599992751,4.46E-06,3.599991597,4.31E-06,3.599990521,3.86E-06,3.599989598,3.15E-06,3.599988889,2.23E-06,3.599988444,1.15E-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.700003586,0,3.699998981,-6.04E-07,3.699998697,-6.66E-07,3.699994686,-2.12E-07,3.699994748,-2.60E-07,3.69999482,-2.90E-07,3.699993302,5.25E-06,3.699991943,5.07E-06,3.699990676,4.55E-06,3.699989589,3.71E-06,3.699988754,2.63E-06,3.69998823,1.36E-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.800003345,0,3.799999332,-2.11E-08,3.799998495,-3.43E-07,3.799995465,7.61E-07,3.799995242,9.32E-07,3.799994983,1.04E-06,3.799994644,5.02E-06,3.799993345,4.85E-06,3.799992135,4.35E-06,3.799991095,3.55E-06,3.799990297,2.51E-06,3.799989796,1.30E-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
