0.0012163557992735247,-1.7000067116221855,-1.570089056367334,30,3.0,-1.7,0.1,89.95947638952624,-0.00011109541142747876,0.00011333352627065583,0.0,1.570089056367334,0.005448025832579861,2.23811484317705e-06,-0.00011109541142747878,89.95947638952624,5.554835256523408e-05,0.0012023646733341983,-1.7000067102918255
0.0064494597335940825,-1.7000060370104881,-9.508598851222394e-05,30,3.0,-1.7,0.1,0.005448025832579861,-0.00010029553015131533,0.00010231220246299601,0.0,9.508598851222394e-05,0.00738613322834653,2.016672311680676e-06,-0.00010029553015131533,0.005448025832579861,0.10006895766196765,0.0012163557992735247,-1.7000067116221855
0.02746394209095681,-1.70000391826097,0.00011534148632577492,30,3.0,-1.7,0.1,0.006608580369232799,-9.932450174011721e-05,0.00010064265596727905,0.0,-0.00011534148632577492,0.005770941295496222,1.3181542271618316e-06,-9.932450174011721e-05,0.006608580369232799,0.10006972139198589,0.011452898385797224,-1.7000055309241435
0.031166497378514135,-1.7000035456899687,0.00010072192654571609,30,3.0,-1.7,0.1,0.005770941295496222,-9.94992808547034e-05,0.00010069358493595618,0.0,-0.00010072192654571609,0.005765409080568924,1.1943040812527737e-06,-9.94992808547034e-05,0.005770941295496222,0.10006964049589102,0.02746394209095681,-1.70000391826097
0.04077312440340862,-1.7000025792504068,0.00010063121742056834,30,3.0,-1.7,0.1,0.0057657440454619326,-9.981529757560725e-05,0.00010068689360904363,0.0,-0.00010063121742056834,0.00576258820186349,8.715960334363728e-07,-9.981529757560725e-05,0.0057657440454619326,0.10006964853405981,0.03516925818441348,-1.7000031428656284
0.04657713154934029,-1.7000019960641917,0.00010057613755909754,30,3.0,-1.7,1.9873982875431766,0.00576258820186349,-9.995020961163095e-05,0.00010062605735867519,0.0,-0.00010057613755909754,0.005757075731075898,6.758477470442372e-07,-9.995020961163095e-05,0.00576258820186349,0.10006970877897481,0.04077312440340862,-1.7000025792504068
0.06549353446207137,-1.6999962573596794,0.00010960831672591195,30,3.0,-1.7,1.9884819847853186,0.006280093947927944,-0.00011434025788204003,0.00011306486784133024,0.0,-0.00010960831672591195,0.019302682051531354,-1.275390040709796e-06,-0.00011434025788204003,0.006280093947927944,0.4185630039516808,0.04960029218598283,-1.7000016117194008
0.13671056743986715,-1.6999737539493076,0.0003627484286489376,31,3.1,-1.7,1.9860724121166753,0.020783953986586605,-0.00012269251774477572,0.0001138354515387976,0.0,-0.0003627484286489376,0.01625296610182444,-8.857066205978124e-06,-0.00012269251774477572,0.020783953986586605,0.9330641171480233,0.08940005546980337,-1.6999871744171757
0.22989607366526135,-1.6999550971055988,0.00025157090216785583,32,3.2,-1.7,1.9883306940356287,0.014413950942516672,-0.00012995130712521727,0.00011483301648238141,0.0,-0.00025157090216785583,0.010548296621351934,-1.5118290642835857e-05,-0.00012995130712521727,0.014413950942516672,1.3348642134481101,0.1814674867776949,-1.6999640129299327
0.4237302617625841,-1.699927766438843,0.0001648650938649377,33,3.3000000000000003,-1.7,1.9876260188669062,0.009446074067489091,-0.00014137324494480682,0.00011625961941050262,0.0,-0.0001648650938649377,0.007393938561637107,-2.5113625534304187e-05,-0.00014137324494480682,0.009446074067489091,1.9179642847307572,0.32058835410522357,-1.6999410767548744
