"(0.0, 0.0)","(0.09995421397586009, 0.0)","(0.19993749427585897, 0.0)","(0.29996319290692985, 0.0)","(0.3999974273061265, 0.0)","(0.5000097421534894, 0.0)","(0.5999977535247613, 0.0)","(0.6999787130757327, 0.0)","(0.7999698617812813, 0.0)","(0.899976478076287, 0.0)","(0.9999922958570394, 0.0)","(1.1000069645516575, 0.0)","(1.2000133303907088, 0.0)","(1.3000104819830414, 0.0)","(1.400002471205975, 0.0)","(1.499994905385177, 0.0)","(1.5999918243944038, 0.0)","(1.6999942425099404, 0.0)","(1.800000473436127, 0.0)","(1.9000075298021726, 0.0)","(2.0000126757324836, 0.0)","(2.1000144569185952, 0.0)","(2.2000129600011435, 0.0)","(2.3000094268411826, 0.0)","(2.4000055484507055, 0.0)","(2.500002778480543, 0.0)","(2.6000018971316576, 0.0)","(2.700002903758882, 0.0)","(2.80000518605568, 0.0)","(2.9000078404437097, 0.0)","(3.000010006542986, 0.0)","(3.10001111215002, 0.0)","(3.2000109795896443, 0.0)","(3.3000097972098734, 0.0)","(3.400007996542614, 0.0)","(3.500006090902851, 0.0)","(3.600004527197515, 0.0)","(3.7000035861729237, 0.0)","(3.8000033451729274, 0.0)","(3.9000036984053668, 0.0)","(4.000004416882977, 0.0)","(4.100005225009337, 0.0)","(4.200005872364851, 0.0)","(4.3000061854033955, 0.0)","(4.400006091859714, 0.0)","(4.500005618357754, 0.0)","(4.600004867408036, 0.0)","(4.700003982968142, 0.0)","(4.800003114074864, 0.0)","(4.900002384341592, 0.0)","(5.000001872217386, 0.0)","(5.100001603703356, 0.0)","(5.2000015564274715, 0.0)","(5.300001672036961, 0.0)","(5.400001872944561, 0.0)","(5.500002079491253, 0.0)","(5.600002224333219, 0.0)","(5.70000226201879, 0.0)","(5.800002172986542, 0.0)","(5.900001962338805, 0.0)","(6.0000016545608315, 0.0)","(6.100001285793405, 0.0)","(6.200000895335519, 0.0)","(6.300000517823229, 0.0)","(6.4000001771028305, 0.0)","(6.499999882300877, 0.0)","(6.599999626087079, 0.0)","(6.699999384700062, 0.0)","(6.799999118999508, 0.0)","(6.899998775629819, 0.0)","(6.99999828731082, 0.0)","(7.099997571272139, 0.0)","(7.199996524868678, 0.0)","(7.299995017398826, 0.0)","(7.399992877035829, 0.0)","(7.4999898715177205, 0.0)","(7.5999856807599695, 0.0)","(7.699979858788144, 0.0)","(7.799971781248064, 0.0)","(7.899960573121465, 0.0)","(7.999945008992952, 0.0)","(8.099923375047199, 0.0)","(8.199893277593416, 0.0)","(8.29985137684988, 0.0)","(8.399793016314971, 0.0)","(8.499711706377635, 0.0)","(8.599598404585876, 0.0)","(8.699440512391671, 0.0)","(8.799220476707886, 0.0)","(8.89891384074271, 0.0)","(8.99848652743605, 0.0)","(9.09789105360991, 0.0)","(9.197061254185025, 0.0)","(9.295904930309025, 0.0)","(9.3942936045911, 0.0)","(9.49204824530009, 0.0)","(9.588919372542618, 0.0)","(9.684559342304395, 0.0)","(9.778483698608696, 0.0)","(9.870017405470366, 0.0)","(9.958219712804631, 0.0)","(10.041779818333904, 0.0)","(10.129982164696886, 0.0)","(10.221515872118964, 0.0)","(10.315440258933634, 0.0)","(10.411080270939548, 0.0)","(10.507951446692468, 0.0)","(10.605706120619372, 0.0)","(10.704094816515441, 0.0)","(10.802938512743578, 0.0)","(10.902108730310774, 0.0)","(11.00151325892379, 0.0)","(11.101085926661957, 0.0)","(11.200779255518803, 0.0)","(11.30055918026138, 0.0)","(11.400401253303071, 0.0)","(11.500287924648802, 0.0)","(11.600206596277134, 0.0)","(11.700148228789043, 0.0)","(11.800106339465636, 0.0)","(11.900076279309356, 0.0)","(12.00005471197453, 0.0)","(12.100039240517146, 0.0)","(12.20002814191518, 0.0)","(12.300020178536549, 0.0)","(12.400014463197346, 0.0)","(12.500010361221598, 0.0)","(12.600007418655343, 0.0)","(12.700005309876268, 0.0)","(12.800003800129955, 0.0)","(12.900002719477476, 0.0)","(13.000001944999784, 0.0)","(13.100001388480264, 0.0)","(13.200000987422696, 0.0)","(13.300000698068411, 0.0)","(13.400000489810937, 0.0)","(13.500000340869125, 0.0)","(13.600000235219895, 0.0)","(13.700000160698059, 0.0)","(13.800000108001525, 0.0)","(13.900000070231254, 0.0)","(14.000000042609202, 0.0)","(14.10000002213811, 0.0)","(14.200000007129768, 0.0)","(14.299999996663109, 0.0)","(14.39999999009617, 0.0)","(14.499999986742083, 0.0)","(14.599999985754913, 0.0)","(14.699999986195397, 0.0)","(14.799999987193798, 0.0)","(14.899999988113153, 0.0)","(14.999999988639427, 0.0)","(15.09999998876879, 0.0)","(15.199999988707665, 0.0)","(15.299999988730598, 0.0)","(15.399999989049038, 0.0)","(15.499999989731247, 0.0)","(15.599999990689978, 0.0)","(15.699999991728998, 0.0)","(15.799999992622343, 0.0)","(15.899999993194115, 0.0)","(15.99999999337253, 0.0)","(16.09999999320439, 0.0)","(16.199999992831103, 0.0)","(16.299999992439176, 0.0)","(16.399999992203313, 0.0)","(16.499999992240262, 0.0)","(16.599999992584618, 0.0)","(16.699999993190424, 0.0)","(16.799999993954227, 0.0)","(16.899999994749837, 0.0)","(16.999999995463863, 0.0)","(17.099999996022163, 0.0)","(17.199999996402063, 0.0)","(17.299999996629044, 0.0)","(17.399999996761547, 0.0)","(17.4999999968697, 0.0)","(17.599999997014343, 0.0)","(17.699999997231732, 0.0)","(17.79999999752699, 0.0)","(17.899999997876463, 0.0)","(17.999999998237264, 0.0)","(18.09999999856044, 0.0)","(18.199999998804046, 0.0)","(18.29999999894315, 0.0)","(18.399999998974447, 0.0)","(18.49999999891557, 0.0)","(18.59999999879954, 0.0)","(18.699999998666506, 0.0)","(18.799999998554938, 0.0)","(18.899999998494167, 0.0)","(18.999999998499707, 0.0)","(19.099999998572137, 0.0)","(19.199999998699052, 0.0)","(19.299999998859363, 0.0)","(19.39999999902876, 0.0)","(19.499999999184592, 0.0)","(19.599999999314203, 0.0)","(19.699999999385543, 0.0)","(19.79999999952066, 0.0)","(19.89999999926265, 0.0)","(20.0, 0.0)"
"(0.0, 0.0)","(0.09998441345812095, 4.092682540713163e-06)","(0.20000795050094491, 1.2421412793518333e-05)","(0.3000375102582669, 1.4644088887370318e-05)","(0.4000453475856839, 9.343895450017336e-06)","(0.5000308222632837, 2.3389638442434835e-06)","(0.6000109570668908, -5.795307638096842e-07)","(0.7000015919395989, 1.7818772460237987e-06)","(0.8000067452276218, 6.481557657386314e-06)","(0.9000198051486379, 9.643119962783631e-06)","(1.000030952800126, 9.238302131733937e-06)","(1.1000339107286838, 5.853801354396984e-06)","(1.2000284278150979, 1.685305128987614e-06)","(1.300018716856338, -1.0773433391984666e-06)","(1.4000100933280897, -1.405575685186198e-06)","(1.500006102195865, 3.217935480050222e-07)","(1.600007334558365, 2.82448364625707e-06)","(1.7000119227668622, 4.715706419477166e-06)","(1.8000169630269047, 5.141898558381532e-06)","(1.9000199764263503, 4.032468515905212e-06)","(2.0000198012263244, 1.9629022763970303e-06)","(2.1000167338927884, -2.0839643635467448e-07)","(2.200012083381203, -1.727380662529871e-06)","(2.3000074698582016, -2.2030658978893312e-06)","(2.4000041895008284, -1.675902943410566e-06)","(2.500002847144631, -5.194053286586466e-07)","(2.600003308117316, 7.499625755184137e-07)","(2.7000049005189366, 1.6688993621251788e-06)","(2.8000067385470295, 1.9643571888865355e-06)","(2.9000080359873106, 1.602291235611697e-06)","(3.0000083180696286, 7.53623064537459e-07)","(3.100007494887366, -2.9345676633221977e-07)","(3.2000058093649635, -1.2371889236887703e-06)","(3.3000037046536503, -1.8489343459702364e-06)","(3.4000016663149126, -2.0225788581103503e-06)","(3.500000087224448, -1.7813990168602442e-06)","(3.5999991850355366, -1.2497197917593457e-06)","(3.699998981096327, -6.041677960918981e-07)","(3.7999993320903913, -2.112140397787299e-08)","(3.8999999948413744, 3.6586625801225483e-07)","(4.000000701455486, 4.904271549892955e-07)","(4.100001224978028, 3.5746555500446625e-07)","(4.200001422604921, 3.0117974517125596e-08)","(4.300001251597675, -3.940218820180525e-07)","(4.4000007602358675, -8.099830290211931e-07)","(4.500000061050701, -1.1292290458897778e-06)","(4.5999992957362705, -1.2957276698575601e-06)","(4.699998600777649, -1.2923883859349014e-06)","(4.799998080679247, -1.1383821254885132e-06)","(4.899997792620102, -8.796212085510249e-07)","(4.999997743249482, -5.755904175451858e-07)","(5.099997895801868, -2.85795979163975e-07)","(5.1999981841109015, -5.851659069616168e-08)","(5.299998529520177, 7.643611568726274e-08)","(5.399998856991093, 1.103343129586273e-07)","(5.4999991076278025, 5.389306028128529e-08)","(5.599999246061597, -6.755605044043185e-08)","(5.6999992623694, -2.2063782363159037e-07)","(5.799999169220696, -3.7077891343918136e-07)","(5.899998995623049, -4.880816565977052e-07)","(5.99999877892905, -5.513791495826468e-07)","(6.099998556712538, -5.500836579845809e-07)","(6.199998359804995, -4.838697824131075e-07)","(6.299998207313216, -3.6056650180770967e-07)","(6.399998103924413, -1.9283196913333856e-07)","(6.499998039333717, 5.755404177125128e-09)","(6.599997989262141, 2.246203168302476e-07)","(6.699997917297281, 4.597162527474103e-07)","(6.799997776682383, 7.164540701321457e-07)","(6.899997511176546, 1.0120671770734459e-06)","(6.999997054167053, 1.3776729162707123e-06)","(7.099996325285367, 1.8604928915779536e-06)","(7.199995223809512, 2.5268729123507067e-06)","(7.299993618077105, 3.466907080994317e-06)","(7.399991329938965, 4.801643882037413e-06)","(7.499988112905639, 6.694069905138939e-06)","(7.599983622027358, 9.365374897100833e-06)","(7.699977372638323, 1.311845774097568e-05)","(7.799968683801815, 1.837130878479468e-05)","(7.89995660049025, 2.5703891728587487e-05)","(7.99993978604587, 3.592356890769745e-05)","(8.099916373037894, 5.015613007103332e-05)","(8.199883755896034, 6.997232006301633e-05)","(8.299838302144545, 9.756372520871878e-05)","(8.39977494996236, 0.00013598740430409927)","(8.499686647143484, 0.0001895063427906526)","(8.599563568918258, 0.0002640635136740389)","(8.699392027556774, 0.0003679422276858343)","(8.799152952475955, 0.0005126861977052927)","(8.898819771903138, 0.0007143816297457627)","(8.99835546070774, 0.000995443893331252)","(9.097708426409568, 0.0013871073897620135)","(9.196806776315624, 0.0019328953593767502)","(9.295550328881898, 0.0026934552249441826)","(9.393799481809452, 0.0037532969609365653)","(9.491359699582132, 0.005230181002699206)","(9.587959900411294, 0.007288215327989355)","(9.6832223246509, 0.010156031928291145)","(9.776620592556412, 0.014152379264210665)","(9.867421154960152, 0.019721094990808673)","(9.954601868553258, 0.027481166124140984)","(10.036738372331026, 0.03829466912633182)","(10.122956920628088, 0.05336306739133613)","(10.212104844941214, 0.07148496929895884)","(10.303354973617045, 0.09179814382704715)","(10.396113691877563, 0.11368376785491854)","(10.489954997923586, 0.13669780981108826)","(10.584573192733346, 0.16052167152428942)","(10.679748909294831, 0.18492669939743986)","(10.775324720946072, 0.20974876586037597)","(10.871187645370004, 0.23487008451848262)","(10.967256601539578, 0.2602061548198874)","(11.06347340967441, 0.2856963561218731)","(11.15979632469633, 0.3112971799362324)","(11.256195389623167, 0.33697738562897855)","(11.35264910221598, 0.36271454423421884)","(11.449142028069794, 0.3884925650564931)","(11.545663091117975, 0.41429991257691995)","(11.642204346047489, 0.44012831542403513)","(11.738760094142558, 0.4659718354743863)","(11.835326246376441, 0.4918262037418287)","(11.931899866384459, 0.51768835064326)","(12.028478844335524, 0.5435560728492279)","(12.125061664790248, 0.5694277932983978)","(12.22164724074181, 0.5953023851839696)","(12.31823479377449, 0.6211790422506404)","(12.414823766753479, 0.6470571847867981)","(12.511413760252447, 0.6729363936210266)","(12.608004486878686, 0.6988163651028158)","(12.704595739140661, 0.724696880423767)","(12.801187367202733, 0.750577783758073)","(12.89777926340725, 0.7764589655323855)","(12.994371351127473, 0.8023403490308597)","(13.090963576333952, 0.8282218798628999)","(13.187555901020575, 0.8541035183175472)","(13.284148298158772, 0.8799852344724699)","(13.380740748063147, 0.9058670055140678)","(13.477333236025796, 0.9317488144279542)","(13.573925750949726, 0.9576306492179592)","(13.67051828461664, 0.9835125020785315)","(13.767110831231193, 1.0093943683224122)","(13.863703386989647, 1.035276245178985)","(13.960295949571886, 1.0611581307236084)","(14.056888517587854, 1.087040023166177)","(14.153481090078744, 1.112921920583921)","(14.250073666170747, 1.1388038210220028)","(14.346666244926478, 1.1646857227802538)","(14.443258825371041, 1.1905676246873493)","(14.539851406619384, 1.2164495262226676)","(14.636443988015403, 1.2423314274421267)","(14.733036569212162, 1.268213328753373)","(14.82962915016168, 1.2940952306370106)","(14.92622173102461, 1.3199771334143762)","(15.022814312039293, 1.3458590371284718)","(15.1194068933982, 1.3717409415537338)","(15.215999475169824, 1.3976228463040863)","(15.31259205728239, 1.4235047509821968)","(15.409184639562664, 1.4493866553107022)","(15.505777221806378, 1.475268559203964)","(15.60236980385087, 1.50115046276651)","(15.698962385625222, 1.5270323662307428)","(15.795554967164684, 1.5529142698636365)","(15.892147548589993, 1.5787961738765208)","(15.988740130062796, 1.6046780783650345)","(16.085332711734186, 1.6305599832924145)","(16.181925293702623, 1.6564418885140504)","(16.278517875992044, 1.6823237938295055)","(16.375110458553603, 1.7082056990427188)","(16.47170304128693, 1.734087604012149)","(16.56829562407227, 1.75996950867863)","(16.664888206803074, 1.785851413067029)","(16.761480789410165, 1.8117333172655983)","(16.858073371872443, 1.8376152213922607)","(16.954665954213525, 1.8634971255588828)","(17.0512585364874, 1.889379029843218)","(17.14785111875848, 1.915260934274466)","(17.244443701082357, 1.9411428388338616)","(17.341036283491785, 1.9670247434676065)","(17.43762886599089, 1.9929066481068076)","(17.534221448557698, 2.018788552688223)","(17.630814031153026, 2.0446704571705165)","(17.72740661373271, 2.0705523615426573)","(17.823999196259525, 2.096434265823635)","(17.920591778712048, 2.1223161700548467)","(18.017184361088606, 2.148198074288067)","(18.113776943406148, 2.1740799785724807)","(18.210369525694897, 2.1999618829438967)","(18.306962107990653, 2.2258437874182966)","(18.403554690326615, 2.251725691990557)","(18.5001472727269, 2.2776075966378615)","(18.596739855202493, 2.3034895013264065)","(18.69333243775068, 2.329371406019488)","(18.789925020357185, 2.3552533106850437)","(18.88651760300044, 2.381135215301176)","(18.983110185656756, 2.407017119858813)","(19.079702768304728, 2.432899024361408)","(19.17629535093279, 2.458780928822285)","(19.27288793351228, 2.4846628332594696)","(19.369480516154958, 2.5105447376975536)","(19.46607309844423, 2.5364266421291393)","(19.562665681652405, 2.562308546651438)","(19.65925826289068, 2.5881904510252074)"
"(0.0, 0.0)","(0.10000782279210992, 4.911691093997111e-06)","(0.20001577219687636, 4.635640132835108e-06)","(0.30001793511383057, -1.904092423402889e-07)","(0.4000134542833976, -6.049545188542627e-06)","(0.5000055734717666, -9.460509044993589e-06)","(0.5999986707661888, -9.024559177733455e-06)","(0.6999956106980068, -5.7147032110264965e-06)","(0.799996686385111, -1.802179735253438e-06)","(0.9000001489074826, 6.022350278713291e-07)","(1.0000035534397094, 5.468812486298261e-07)","(1.1000050418847123, -1.5689109500135632e-06)","(1.2000040115637325, -4.469889016430331e-06)","(1.3000010689792667, -6.750561264052524e-06)","(1.3999974992803665, -7.497777874582113e-06)","(1.4999946040659722, -6.564555648447743e-06)","(1.5999932014849851, -4.476043232731235e-06)","(1.6999934311665021, -2.0980630245000247e-06)","(1.7999948517737951, -2.524581124357491e-07)","(1.8999967182285993, 5.673120790626644e-07)","(1.9999982960688722, 3.039177719626728e-07)","(2.09999909839397, -7.276580268544989e-07)","(2.1999989882274127, -2.0138133615890163e-06)","(2.299998147798385, -3.0438916885603556e-06)","(2.399996957226405, -3.469347482336268e-06)","(2.4999958412411027, -3.180900190650984e-06)","(2.5999951366191443, -2.2986864306375827e-06)","(2.6999950133828987, -1.0974296229302094e-06)","(2.7999954591843887, 9.778176904155626e-08)","(2.899996316489616, 1.009573132220727e-06)","(2.999997350520129, 1.474638934163532e-06)","(3.0999983232116737, 1.4672426198713845e-06)","(3.1999990529064406, 1.0825912838778807e-06)","(3.2999994479750985, 4.92591567872773e-07)","(3.3999995118279145, -1.0928008878231268e-07)","(3.499999324319376, -5.582308459245762e-07)","(3.59999900900871, -7.523801150825982e-07)","(3.6999986968657024, -6.660396062830366e-07)","(3.7999984954143136, -3.430749912998693e-07)","(3.8999984690555487, 1.2426257462346897e-07)","(3.9999986325589934, 6.234982477774631e-07)","(4.099998956414811, 1.0495669920189257e-06)","(4.199999380496098, 1.3260591483000448e-06)","(4.299999831511442, 1.4167787040052586e-06)","(4.4000002399204625, 1.3270171114870728e-06)","(4.50000055301814, 1.0961892504081364e-06)","(4.600000742355007, 7.8490471605091e-07)","(4.700000805156158, 4.60052402530277e-07)","(4.800000760630161, 1.8116562185940312e-07)","(4.900000642845431, -9.548278707831344e-09)","(5.0000004921487955, -9.2287919529848e-08)","(5.10000034696676, -6.977326262990028e-08)","(5.200000237387163, 3.674775283960278e-08)","(5.3000001813186985, 1.9416120223864095e-07)","(5.40000018341063, 3.6517191164854896e-07)","(5.500000236397206, 5.154943639192615e-07)","(5.600000324178933, 6.19404128378883e-07)","(5.700000425789799, 6.630015500729983e-07)","(5.80000051941159, 6.45051699095245e-07)","(5.9000005857425535, 5.757022296469945e-07)","(6.000000610254226, 4.736866961282299e-07)","(6.100000584121476, 3.6277255877692506e-07)","(6.200000503839427, 2.682188321427219e-07)","(6.300000369712977, 2.1389896964415098e-07)","(6.400000183501362, 2.2056387768712932e-07)","(6.499999945518025, 3.055150356525172e-07)","(6.599999651431492, 4.83771409053471e-07)","(6.699999288900619, 7.706797105210326e-07)","(6.799998834022854, 1.1858576545771001e-06)","(6.899998247391532, 1.7583852466669413e-06)","(6.9999974693553, 2.533272520586086e-06)","(7.099996413849485, 3.5794317553711754e-06)","(7.199994959914976, 4.9996667156969135e-06)","(7.299992939712347, 6.943565007737723e-06)","(7.399990121442194, 9.624657010133913e-06)","(7.499986185045165, 1.3343816711532266e-05)","(7.59998068780699, 1.8521678365030975e-05)","(7.699973015939614, 2.5743908573711988e-05)","(7.799962316721027, 3.582462342644392e-05)","(7.899947403678089, 4.98952403837462e-05)","(7.999926624349827, 6.952883574115292e-05)","(8.099897676041117, 9.691396059483527e-05)","(8.19985734921022, 0.00013509729387432972)","(8.299801170088774, 0.00018832209305145255)","(8.399722902919008, 0.0002624999918353032)","(8.499613856569704, 0.00036586847102376496)","(8.599461492279298, 0.000509660843639781)","(8.699254637170236, 0.0007131697161110726)","(8.79893651078848, 0.000979488140705801)","(8.898583093738676, 0.0014024757437239286)","(8.997936700142533, 0.0019030339460310072)","(9.097166342816134, 0.0026757857421534086)","(9.19608699624975, 0.0037493028019734156)","(9.2945187170705, 0.005207977617460776)","(9.392333508436788, 0.007240924173008305)","(9.489326160950576, 0.010095475409071717)","(9.58515090790051, 0.014082119509369054)","(9.67931707789611, 0.01962852450559093)","(9.771167251441735, 0.027345574400643613)","(9.859805790267638, 0.03809634372733939)","(9.94398387252028, 0.0530832383099179)","(10.021948732099908, 0.07397455575196661)","(10.102358971023973, 0.10308913621171265)","(10.184518959370049, 0.13810193301247584)","(10.267930125336251, 0.17734482367029925)","(10.352237851672484, 0.21962259485048938)","(10.437190638263601, 0.2640792598998155)","(10.52260919277496, 0.3101012028616772)","(10.608364193023052, 0.35724767587163736)","(10.694361247175678, 0.40520147389661715)","(10.780531165198902, 0.45373414330120476)","(10.866823621024846, 0.5026813652374829)","(10.953202680114828, 0.551925323132164)","(11.03964326397277, 0.6013818663604871)","(11.126128164547248, 0.6509910519039992)","(11.212645558917666, 0.7007101663331333)","(11.299187091418212, 0.750508639010335)","(11.385746555624674, 0.8003644184164744)","(11.472319115781275, 0.8502614624535102)","(11.558900929037947, 0.9001880408788493)","(11.645489000847506, 0.9501355933057911)","(11.732081126401802, 1.0000979400108605)","(11.818675821737829, 1.05007070243261)","(11.905272205195114, 1.1000508469293007)","(11.991869834971975, 1.1500363103787041)","(12.078468533036562, 1.2000256947840873)","(12.165068229988595, 1.2500180304551538)","(12.251668855707482, 1.300012607727754)","(12.338270284739716, 1.3500088714245648)","(12.424872330328519, 1.4000063656934196)","(12.511474771115237, 1.4500047129522786)","(12.598077391277997, 1.5000036106247363)","(12.684680017327604, 1.5500028325696662)","(12.771282540750061, 1.6000022270455403)","(12.857884922663693, 1.6500017080459475)","(12.944487182604574, 1.7000012406950826)","(13.03108937727365, 1.750000823567245)","(13.117691576285473, 1.8000004713591298)","(13.204293841068038, 1.850000200740315)","(13.290896210885787, 1.90000002100498)","(13.37749869737967, 1.9499999298522832)","(13.46410128676688, 1.999999913576811)","(13.550703947357995, 2.0499999503157667)","(13.637306639466365, 2.1000000147901745)","(13.723909324992972, 2.1500000831142354)","(13.810511974710483, 2.2000001366087356)","(13.897114572240106, 2.2500001640164102)","(13.983717114645463, 2.3000001619731454)","(14.070319610275813, 2.3500001339624257)","(14.156922074890295, 2.400000088227039)","(14.243524527188365, 2.4500000352174105)","(14.330126984721145, 2.499999985132024)","(14.416729460858708, 2.5499999459825387)","(14.50333196313478, 2.599999922436399)","(14.589934492963382, 2.649999915496769)","(14.676537046474945, 2.699999922912117)","(14.763139616075312, 2.7499999400918775)","(14.849742192290424, 2.7999999612526425)","(14.93634476550237, 2.8499999805283287)","(15.022947327281091, 2.899999992833868)","(15.109549871139036, 2.9499999943545547)","(15.196152392656343, 2.9999999826203965)","(15.282754889021108, 3.0499999561981865)","(15.36935735808999, 3.0999999140813097)","(15.455959797094996, 3.149999854873229)","(15.542562201104168, 3.199999775846889)","(15.629164561293452, 3.2499996719246615)","(15.71576686301126, 3.2999995345696607)","(15.802369083524216, 3.3499993505166956)","(15.888971189224735, 3.3999991002038312)","(15.97557313195974, 3.4499987556944967)","(16.062174843997663, 3.499998277800854)","(16.14877623097606, 3.549997612023289)","(16.235377161944093, 3.599996682794809)","(16.321977455304463, 3.6499953853447566)","(16.408576859027054, 3.699993574249274)","(16.49517502289894, 3.7499910473854863)","(16.58177145971846, 3.7999875235098557)","(16.66836549113682, 3.849982610983003)","(16.75495617215998, 3.8999757641845316)","(16.84154218596185, 3.9499662227948256)","(16.928121697361014, 3.999952927215075)","(17.01469214871507, 4.049934400741715)","(17.101249975579304, 4.099908585412886)","(17.187790210550585, 4.149872613292694)","(17.274305931282775, 4.199822487781596)","(17.360787491336897, 4.2497526395413425)","(17.44722144839402, 4.299655307689108)","(17.533589070729068, 4.3495196774999245)","(17.619864255983355, 4.399330678801389)","(17.706010630977627, 4.4490673115439945)","(17.791977510295606, 4.498700312493944)","(17.877694264691893, 4.548188903796395)","(17.963062473086136, 4.597476262089709)","(18.047944988046943, 4.646483204949412)","(18.132150694027285, 4.695099392387488)","(18.215413279102236, 4.743171068029344)","(18.29736163320459, 4.7904839726744)","(18.377478628316197, 4.836739541399212)","(18.455043646914326, 4.881521725527276)","(18.529052518958366, 4.924250767834706)","(18.598105949647472, 4.964118784729808)","(18.66025403784439, 4.999999999999999)"
