
new,new,new,new,new,new,new,new,new,new,new
14.98293680798191,5.063713491530236,0.7648748256166595,188,16.151828996322962,6.151828996322964,1.7993882179260254,1.7636823030576547,-0.015250674890677884,0.7648748256166595,0.7496241507259817
15.193533760287469,5.331282725230928,0.602004340775118,192,16.43467170879758,6.434671708797582,1.7990119934082032,8.114150823892833,0.1247078723536469,0.602004340775118,0.7267122131287649
15.410263746255755,5.56660908488518,0.4487914771423068,195,16.646803743153548,6.646803743153547,1.7979764223098755,17.267106080203398,0.2692236394927724,0.4487914771423068,0.7180151166350792
15.667088834464233,5.807045163896312,0.30447653142330733,199,16.929646455628166,6.929646455628165,1.7952311515808106,26.20328901491411,0.4223108486345108,0.30447653142330733,0.7267873800578182
15.913525687108526,6.0106884986808975,0.23881223518426614,202,17.14177848998413,7.14177848998413,1.7999978542327881,30.949992014017322,0.5054270346230836,0.23881223518426614,0.7442392698073497
16.1907377616141,6.216921079202121,0.2938346815601703,205,17.353910524340094,7.353910524340094,1.8001270771026612,29.400152794202207,0.48018072515336657,0.2938346815601703,0.7740154067135369
16.412920137873947,6.363046196020821,0.4001334829388548,209,17.636753236814712,7.636753236814713,1.7981470108032227,23.91205778561252,0.4052312520605991,0.4001334829388548,0.8053647349994539
16.73257250996194,6.558357878706413,0.6171575726938513,211,17.77817459305202,7.7781745930520225,1.7951624870300293,12.911785292718822,0.24577662197675332,0.6171575726938513,0.8621488361575457
16.982707893410993,6.7195905731150605,0.8150910791876232,215,18.06101730552664,8.061017305526642,1.7986168146133423,0.7560740133799969,0.07942332328211632,0.8150910791876232,0.8937106284058325
17.29531766189109,6.956460972599527,1.0646050739602462,218,18.273149339882607,8.273149339882606,1.7994351863861084,12.150730552144623,-0.13097767206550404,1.0646050739602462,0.9320192335850325
17.53576522671499,7.177046573254902,1.272316378581348,222,18.555992052357226,8.555992052357224,1.7952540397644043,24.52214244325595,-0.3385000170861294,1.272316378581348,0.9338163614952186
17.751042506813143,7.409312564716793,1.4577875875543675,225,18.76812408671319,8.76812408671319,1.8000245571136475,35.900843537545114,-0.5295369400252342,1.4577875875543675,0.9282506475291333
17.934300959858014,7.632782438332645,1.5626191634136541,228,18.980256121069154,8.980256121069154,1.798137354850769,43.87926377465567,-0.6519035204419986,1.5626191634136541,0.9107156429716555
18.12385799506772,7.889938870061445,1.5567928535049722,231,19.192388155425117,9.192388155425117,1.79929940700531,44.96139772828379,-0.6730536586168713,1.5567928535049722,0.8837391948881009
18.287928001683674,8.142811849899845,1.4185288874238877,234,19.40452018978108,9.404520189781081,1.7982922077178956,39.42003413784913,-0.5721895351041753,1.4185288874238877,0.8463393523197125
18.442427622928044,8.427199507804433,1.198095099352536,237,19.61665222413705,9.616652224137047,1.79991774559021,27.041507497257474,-0.4062544726258729,1.198095099352536,0.7918406267266632
18.57979829103374,8.697444480030155,0.9726211265157851,240,19.82878425849301,9.82878425849301,1.7961514472961426,13.623028631442054,-0.23660718503927958,0.9726211265157851,0.7360139414765056
18.73479992035544,8.976357455928643,0.7424787417658533,243,20,10,1.798661756515503,0.8147801443107942,-0.062228329550881534,0.7424787417658533,0.6802504122149717
18.91794278323453,9.253571270059211,0.5149441553049278,246,20.2,10.0,1.8001633167266846,12.746305234397596,0.012293028904776904,0.5149441553049278,0.5272371842097047
19.117423173694903,9.502360873113982,0.29515694585700114,250,20.6,10.0,1.7954830408096314,20.70280649964883,0.028684562322121243,0.29515694585700114,0.3238415081791224
19.356202718070644,9.747457045327197,0.05790728142686828,253,20.9,10.0,1.8000391006469727,7.178540371236327,0.10424208031800906,0.05790728142686828,0.16214936174487735
19.59373887829218,9.948664088038614,-0.1574323320844625,256,21.2,10.0,1.798742699623108,6.316310564352354,0.18938133665485155,0.1574323320844625,0.03194900457038905
19.841417483535274,10.124034021069146,-0.3596212812613502,259,21.5,10.0,1.7974056482315064,18.20482113969295,0.28497707650286097,0.3596212812613502,-0.07464420475848924
20.118117792472102,10.292895389192239,-0.49686806868540473,262,21.8,10.0,1.795814323425293,27.091649531139005,0.32444980088953745,0.49686806868540473,-0.17241826779586725
20.380828079867175,10.432285946736137,-0.5160091726283316,265,22.1,10.0,1.8000596046447754,29.83352301864809,0.269666178319958,0.5160091726283316,-0.24634299430837356
20.671858310057658,10.559834472431382,-0.4673580962708338,268,22.4,10.0,1.799998927116394,27.67361874565558,0.15407462278663808,0.4673580962708338,-0.3132834734841957
20.880355934154515,10.633477852778649,-0.4238358942439791,271,22.7,10.0,1.7993209838867188,24.604552506951613,0.08882543829268602,0.4238358942439791,-0.3350104559512931
21.12547866455046,10.702919446135787,-0.37516375172924155,273,22.9,10.0,1.7953492879867554,22.206007408295694,-0.0019914074349709487,0.37516375172924155,-0.3771551591642125
21.48782617752629,10.7771791935923,-0.3073587308984542,275,23.1,10.0,1.795402455329895,18.494003390405407,-0.14184153961243595,0.3073587308984542,-0.4492002705108902
21.789970123656612,10.818745702700097,-0.30110694044581077,279,23.5,10.0,1.7977982044219971,16.814960357964335,-0.1454293875792887,0.30110694044581077,-0.44653632802509946
22.130315981434126,10.846740769311427,-0.399972940332003,282,23.8,10.0,1.7955053329467774,21.326275555273455,-0.07314386005989543,0.399972940332003,-0.46933242628596866
22.430506783670275,10.85427749081802,-0.5015629836375416,285,24.1,10.0,1.7968513250350953,27.55114827282954,0.02816040902479838,0.5015629836375416,-0.4729627001098145
22.735319881661344,10.843990522558599,-0.5456073296137327,288,24.4,10.0,1.8000870227813721,30.934577565630594,0.07665768868519839,0.5456073296137327,-0.4692308168375021
23.039502594444706,10.814438007097111,-0.511456841383188,291,24.7,10.0,1.8001883506774903,30.228131050172937,0.055455536044024416,0.511456841383188,-0.4560013053391636
23.381065198904295,10.759538554045918,-0.44532240014773344,294,25.0,10.0,1.799913215637207,26.516519259855215,0.006650206578157236,0.44532240014773344,-0.4386721935695762
23.701527976595337,10.689909108775783,-0.42142086977803556,298,25.4,10.0,1.798680353164673,24.22656720064548,0.03558628672121267,0.42142086977803556,-0.3858345830568229
23.98141409619284,10.614487775675,-0.396253113357451,301,25.7,10.0,1.7967806339263916,23.10591607082839,0.05286432309478157,0.396253113357451,-0.34338879026266944
24.359860433275113,10.4917578057806,-0.3388393753079119,304,26.0,10.0,1.7952311515808106,20.140473199707596,0.04754148304674511,0.3388393753079119,-0.2912978922611668
24.674211671105674,10.384955158484162,-0.2962041562124641,308,26.4,10.0,1.7966963529586792,17.313055733373986,0.07673654995415144,0.2962041562124641,-0.21946760625831266
25.03966340961004,10.274666224422171,-0.22025002394995924,311,26.7,10.0,1.7981567859649659,13.550766818194349,0.05630674036707381,0.22025002394995924,-0.16394328358288543
25.390290301766274,10.190415471931226,-0.1499297807945042,314,27.0,10.0,1.800849485397339,9.284321721234825,0.032185135909135215,0.1499297807945042,-0.11774464488536898
25.770463004934374,10.122066450407312,-0.10479721624933626,318,27.4,10.0,1.8031247138977051,6.643978604796701,0.030028187450312507,0.10479721624933626,-0.07476902879902375
26.127714202578474,10.078371919119213,-0.06943382405304749,322,27.8,10.0,1.8014314651489258,4.43204745714989,0.022602942899185265,0.06943382405304749,-0.046830881153862226
26.50711169177277,10.052247996310044,-0.04140999433155888,325,28.1,10.0,1.8000572204589844,2.6372347492717334,0.00862095922147281,0.04140999433155888,-0.03278903511008607
26.863322072847303,10.038165154728429,-0.030977417520617126,329,28.5,10.0,1.7994661808013916,1.865360535191259,0.00766297135844889,0.030977417520617126,-0.023314446162168236
27.43603063602322,10.023318100865042,-0.01782867465720334,333,28.9,10.0,1.7990975856781006,1.3841897585775507,0.0019020235973131842,0.01782867465720334,-0.015926651059890155
27.820294532474218,10.01736912277361,-0.017209033114641684,338,29.4,10.0,1.7987986087799073,0.993582221735587,0.006214310843637134,0.017209033114641684,-0.010994722271004549
28.198013194203007,10.01123248603762,-0.010544485905086595,342,29.8,10.0,1.798563289642334,0.6863271874212432,0.0035330037068172157,0.010544485905086595,-0.0070114821982693795
28.56670794794528,10.007566614796552,-0.0066357367727065,346,29.910557280900008,10.044721359549996,1.798370885848999,0.43509914826287466,0.03427669398918246,0.0066357367727065,0.02764095721647596
28.913781710723914,10.005144145108043,0.01613215427379452,350,29.552786404500043,10.223606797749978,1.7980436563491822,0.5709241359012072,0.3132901965266634,0.01613215427379452,0.3294223508004579
29.286067986072144,10.011105839292373,0.09260032235008193,353,29.284458247200067,10.357770876399966,1.1420647382736206,149.44171068340873,1.4828394704138117,0.09260032235008193,1.5754397927638937
29.667572512650526,10.02862635069241,0.25479518909419807,357,28.9266873708001,10.53665631459995,1.1768901824951172,141.82123208010032,1.5707963267948966,0.25479518909419807,2.5405240053029026
30.06066350751903,10.056497279771735,0.5274779328478446,361,28.568916494400135,10.715541752799933,1.260772156715393,127.26558537690214,1.5707963267948966,0.5274779328478446,2.725583985591586
30.396753979894108,10.089653515651813,0.8135241179027921,364,28.30058833710016,10.84970583144992,1.2613606929779053,109.9709668246029,1.5707963267948966,0.8135241179027921,2.7937445966545833
30.750474989613085,10.139613662475385,1.1490325761832076,364,28.30058833710016,10.84970583144992,1.3873876810073853,91.16190611376248,1.5707963267948966,1.1490325761832076,2.8594764163219315
30.995972041136284,10.18972419667189,1.399123163958463,364,28.30058833710016,10.84970583144992,1.7016505479812623,77.19644587261217,1.5023378003189312,1.399123163958463,2.901460964277394
31.31962926768466,10.281401365335402,1.7495234739801138,364,28.30058833710016,10.84970583144992,1.7216923713684082,60.95376099817209,1.2060063932093978,1.7495234739801138,2.9555298671895116
31.620436479226427,10.398635256252017,2.1023893555752906,364,28.30058833710016,10.84970583144992,1.4125398874282837,37.92380568166204,0.9041594102381905,2.1023893555752906,3.006548765813481
31.886971282186565,10.530030523387408,2.4565449571538123,364,28.30058833710016,10.84970583144992,1.2613062143325806,18.66923022057146,0.5961467904215186,2.4565449571538123,3.052691747575331
32.03933149409899,10.614487569873685,2.6886777982689534,364,28.30058833710016,10.84970583144992,1.2017717838287354,3.784625909703051,0.3900839400548177,2.6886777982689534,3.078761738323771
32.2474566389733,10.732182308223566,3.0199300523356913,364,28.30058833710016,10.84970583144992,1.1104103803634644,15.673180752348221,0.09189499837015802,3.0199300523356913,3.1118250507058494
32.43985317728326,10.834179270113706,-2.925777465348032,364,28.30058833710016,10.84970583144992,0.9686816215515137,18.815592829361616,-0.21956621387434286,2.925777465348032,3.137841627957211
32.61701713072298,10.918912492159256,-2.5772506846046617,364,28.30058833710016,10.84970583144992,1.0256406545639039,0.2352988924512963,-0.5466732066571409,2.5772506846046617,-3.1255607126777893
32.749074607445976,10.973679864844048,-2.284832494626842,364,28.30058833710016,10.84970583144992,1.1556175231933594,21.833140497710463,-0.8288985572536278,2.284832494626842,-3.1137310518804697
32.870400929537205,11.015085841319067,-1.9852565899368855,364,28.30058833710016,10.84970583144992,1.2609048366546631,36.45874657761944,-1.1201621803181434,1.9852565899368855,-3.105418770255029
33.005160399251494,11.050553477715313,-1.6404209564808945,364,28.30058833710016,10.84970583144992,1.261647391319275,56.52298334913714,-1.4585055938561589,1.6404209564808945,-3.0989265503370533
33.10878817073921,11.069574404877343,-1.3915008884558564,364,28.30058833710016,10.84970583144992,1.524638819694519,70.60950733980702,-1.5707963267948966,1.3915008884558564,-3.095896650500298
33.20791106372468,11.069647943385695,-1.1959881241452337,364,28.30058833710016,10.84970583144992,1.6904229402542115,82.54336582237727,-1.5707963267948966,1.1959881241452337,-3.096803461745059
33.28288747377499,11.054087908977138,-1.0830710658263278,364,28.30058833710016,10.84970583144992,1.5821022272109986,90.10326304260902,-1.5707963267948966,1.0830710658263278,-3.100594001255396
33.37775997262424,11.016193428454075,-0.9962982678047602,364,28.30058833710016,10.84970583144992,1.4949384212493897,95.4753629197632,-1.5707963267948966,0.9962982678047602,-3.1088129931742485
33.478153311261735,10.955473036170634,-0.9814303303421139,364,28.30058833710016,10.84970583144992,1.4603972911834717,97.47281009726677,-1.5707963267948966,0.9814303303421139,-3.1211675123068967
33.5627231407474,10.894880030439998,-1.050864574510965,364,28.30058833710016,10.84970583144992,1.4754385232925415,94.53671645794975,-1.5707963267948966,1.050864574510965,-3.1330080978966945
33.661444031316535,10.812984473445841,-1.2151156460379986,364,28.30058833710016,10.84970583144992,1.5658820152282715,86.27078503579534,-1.5707963267948966,1.2151156460379986,3.1347428546438945
33.72984925384817,10.745835321904503,-1.36181819231246,364,28.30058833710016,10.84970583144992,1.6793843984603882,78.29941928043837,-1.5707963267948966,1.36181819231246,3.1224633759448492
new,new,new,new,new,new,new,new,new,new,new
0.0007002669916613431,-1.0029752726773214e-05,0.00012070197975947495,20,2.0,0.0,1.7976109266281128,0.0069157596369263255,-0.00011568534690493176,0.00012070197975947495,5.016632854543198e-06
0.09055225075377447,2.1712048473696965e-05,0.00012149528796904102,20,2.0,0.0,1.7976109266281128,0.006949480606931253,-0.00013286614034315402,0.00012149528796904102,-1.1370852374113018e-05
0.399907263709786,6.8286906258539e-05,0.00010993992379472745,21,2.1,0.0,1.7976106882095337,0.007028788325883857,-0.00015010650104322788,0.00010993992379472745,-4.0166577248500425e-05
0.7594403917765397,0.00010577880301352715,0.00010359540275643694,24,2.4000000000000004,0.0,1.797611165046692,0.00593847366535407,-0.00016807267157173357,0.00010359540275643694,-6.447726881529661e-05
1.153129770413942,0.00014590407315946251,0.00010119471975658617,28,2.8000000000000003,0.0,1.7976112842559815,0.005798859067491465,-0.00018978947977869208,0.00010119471975658617,-8.85947600221059e-05
1.4856987677312585,0.0001788842262907481,9.843273218437222e-05,32,3.2,0.0,1.7976112842559815,0.005641391526139506,-0.0002027809192324245,9.843273218437222e-05,-0.00010434818704805228
1.805684323358819,0.00020999594675400217,9.672969811897938e-05,35,3.5,0.0,1.7976112842559815,0.005547658212997675,-0.00022067115045507296,9.672969811897938e-05,-0.00012394145233609357
2.116681777458764,0.0002396060203520979,9.43542954666637e-05,38,3.8000000000000003,0.0,1.7976115226745606,0.0054107641863215105,-0.00023669578237348719,9.43542954666637e-05,-0.0001423414869068235
2.5085749450262806,0.0002758093812485103,9.224404333575402e-05,41,4.1000000000000005,0.0,1.7976112842559815,0.005285803386805539,-0.0002655537305403699,9.224404333575402e-05,-0.00017330968720461588
2.866312734856825,0.000307920198298691,8.84094081441042e-05,45,4.5,0.0,1.797611403465271,0.005070137854348289,-0.0002768911336384752,8.84094081441042e-05,-0.00018848172549437099
3.170120380719853,0.00033428391338287964,8.695773368812572e-05,49,4.9,0.0,1.7976115226745606,0.004984007308655144,-0.0002801988734161179,8.695773368812572e-05,-0.0001932411397279922
3.547632866071519,0.0003671403897058329,8.631561601777623e-05,52,5.2,0.0,1.7976112842559815,0.0049473814819137015,-0.00030850617895352046,8.631561601777623e-05,-0.00022219056293574426
3.94492036444414,0.0004001200753196198,8.229806422900034e-05,55,5.5,0.0,1.797611403465271,0.0047326136967896885,-0.00033959682716143847,8.229806422900034e-05,-0.00025729876293243813
4.308052710753933,0.0004275436609806559,7.493307104882292e-05,59,5.9,0.0,1.7976115226745606,0.0043008064877153645,-0.0003431136217795265,7.493307104882292e-05,-0.00026856646170983153
4.683769059504098,0.000455083324636387,7.178618645790426e-05,63,6.300000000000001,0.0,1.7976116418838501,0.004180518853469363,-0.00035335690831904236,7.178618645790426e-05,-0.0002815707218611381
5.045104255005936,0.0004801493999883849,6.936254877832381e-05,67,6.7,0.0,1.7976116418838501,0.003977467389401899,-0.0003595013010034892,6.936254877832381e-05,-0.00029013875222516536
5.408237343226642,0.0005041916830576176,6.515976012800949e-05,70,7.0,0.0,1.7976116418838501,0.003750338047078979,-0.00038191029077411513,6.515976012800949e-05,-0.00031675053064610564
5.737214691269928,0.0005241907627723109,5.596734952799599e-05,74,7.4,0.0,1.7976117610931397,0.0032735796301921246,-0.0003712159523723808,5.596734952799599e-05,-0.00031524860284438483
6.136301948669224,0.0005461868618776163,5.3957996834066916e-05,77,7.7,0.0,1.7976119995117188,0.003129834902858905,-0.0004032497537690624,5.3957996834066916e-05,-0.0003492917569349955
6.481459075173187,0.0005622710219837157,4.2178772829927076e-05,81,8.1,0.0,1.7976119995117188,0.0024802090573585846,-0.0003895725215701004,4.2178772829927076e-05,-0.0003473937487401733
6.862570012625981,0.0005786847475353963,4.047782295589363e-05,85,8.5,0.0,1.797612237930298,0.0023995408489136693,-0.00039388818425695015,4.047782295589363e-05,-0.00035341036130105653
